age,grade_level,math_score,reading_score,writing_score,attendance_rate,study_hours
0.0012244397000000001,0.4641287895,-0.5710910565,0.8882601492000001,-1.6089915349,-1.6130861459,0.9591895159
1.2256641575,1.3448285799,-1.2005851787,-0.9991266478,0.4760946874,0.5758634808,-1.2342796360000001
-1.2232152781,-0.4165710009,-0.0814845169,0.5387440757,-1.0529685423,0.1339809484,-0.0920990535
-1.2232152781,0.4641287895,0.9676723535,-0.09038485660000001,-0.7054541719,-1.3655510641,0.3814330146
0.0012244397000000001,0.4641287895,-0.8508662219,-0.1602880713,-0.5664484237,-1.1234779032,-0.22701662020000002
0.0012244397000000001,-1.2972707911999999,-0.0814845169,-0.7195137889000001,0.2675860652,0.2586979236,-1.6020902288
0.0012244397000000001,-1.2972707911999999,1.6671102671,0.1193247875,1.5186377986,-0.6906550045000001,0.9900871491000001
1.2256641575,-0.4165710009,-0.291315891,-0.9991266478,-1.1224714163,1.5531129694999999,-1.658956174
-1.2232152781,0.4641287895,0.2682344399,1.7270987257,-0.5664484237,1.1351734355,0.9160238184
-1.2232152781,0.4641287895,-0.4312034737,-0.5797073595000001,0.8236090578,1.7112756508,1.3663837748
1.2256641575,-1.2972707911999999,-0.3612596824,-0.7894170037,-0.49694554970000004,-0.8188823887000001,-0.21163575880000002
-1.2232152781,0.4641287895,1.2474475189,0.1193247875,0.6846033097,1.6628896789,0.1403275471
0.0012244397000000001,1.3448285799,0.4081220226,-0.5098041448,-0.9139627941,-0.21923636030000002,-0.0603553682
0.0012244397000000001,-1.2972707911999999,1.3873351017,0.1892280022,1.3796320504000001,-0.5118367631,-0.3611609374
0.0012244397000000001,-0.4165710009,1.5971664757,1.5173890816,-1.6089915349,-1.5505009242,1.3462330622
-1.2232152781,-1.2972707911999999,-0.3612596824,1.5173890816,-1.1224714163,-1.5420574768000002,1.3685394257999999
0.0012244397000000001,0.4641287895,0.6179533967,-1.4884491507,0.8236090578,0.6922311227,-0.5441370548000001
1.2256641575,-0.4165710009,0.4081220226,-1.2787395066,-1.7479972830000001,-0.1259317282,0.4128688243
1.2256641575,-1.2972707911999999,0.2682344399,1.3775826522,0.059077443,-0.9347453095,1.4815420332
-1.2232152781,1.3448285799,0.8977285621000001,0.6785505051,1.3796320504000001,0.4194628855,1.6020048618
1.2256641575,1.3448285799,1.5971664757,1.5872922963,-1.2614771645,-0.8426941673,0.0492256937
1.2256641575,-1.2972707911999999,-0.9907538046000001,-1.1389330772,1.3796320504000001,0.2924526068,-0.1431472375
-1.2232152781,1.3448285799,1.0376161449,-1.2088362919,1.1016205541,-0.4709781174,-0.7398952391
0.0012244397000000001,1.3448285799,1.457278893,1.3775826522,-0.6359512978,1.1519922976,1.5910842438000001
0.0012244397000000001,1.3448285799,-0.5710910565,-0.5797073595000001,-1.1919742904,1.1420097942,-1.2055582347
0.0012244397000000001,-0.4165710009,-0.3612596824,-0.5797073595000001,-1.4004829127,-0.05805016,0.2921001648
-1.2232152781,1.3448285799,-0.9208100133,1.657195511,1.1711234282,-0.5003015262,-0.7266808307
1.2256641575,1.3448285799,-0.3612596824,0.5387440757,-0.07992830520000001,-0.4592655499,-0.7388192437000001
0.0012244397000000001,1.3448285799,-1.2705289701,0.46884086100000005,0.8931119319,1.0896460773,-0.3071512698
0.0012244397000000001,-0.4165710009,1.3873351017,-1.2088362919,1.5881406727,-0.5794314068,1.7278943707
-1.2232152781,-1.2972707911999999,0.9676723535,-0.43990093010000003,0.128580317,-0.9957792643000001,-1.5066147425
0.0012244397000000001,0.4641287895,1.3873351017,0.8882601492000001,0.4760946874,-1.4304801139,0.2876869978
-1.2232152781,1.3448285799,-1.3404727614,-1.5583523654,0.7541061837,-0.0952994085,-1.4120090443
1.2256641575,-1.2972707911999999,-0.22137209970000002,-1.4185459360000001,-1.1919742904,-0.0413371894,-1.1654397825
-1.2232152781,1.3448285799,1.2474475189,-0.8593202184000001,-0.5664484237,1.2126565708,-0.1885958581
-1.2232152781,-0.4165710009,0.4081220226,1.5173890816,-0.3579398015,-0.9532101719,0.054369956500000004
-1.2232152781,-1.2972707911999999,-1.060697596,1.4474858669000001,-1.678494409,-0.3948439668,-0.8080993980000001
-1.2232152781,-0.4165710009,-0.291315891,0.3989376463,1.1711234282,1.0990523888000001,-0.6104814619000001
1.2256641575,1.3448285799,-0.291315891,-0.6496105742,0.8236090578,1.152241799,-1.3969477804000001
1.2256641575,1.3448285799,1.1775037276,1.7270987257,0.962614806,-0.3821920565,-0.6558460641
0.0012244397000000001,-0.4165710009,-0.0814845169,0.46884086100000005,0.6846033097,-0.1217548709,1.6174262303
1.2256641575,0.4641287895,-0.291315891,-0.23019128600000002,1.6576435467000001,-0.6664393331,1.5425423024
1.2256641575,-0.4165710009,0.12834685710000002,0.2591312169,1.1711234282,1.5329776819,-0.5473518514
0.0012244397000000001,1.3448285799,0.1982906485,-0.23019128600000002,0.7541061837,-1.3117993296,0.2613405022
1.2256641575,-0.4165710009,-0.9208100133,1.2377762228,-0.774957046,1.5371528466000002,1.4222129432
-1.2232152781,0.4641287895,-0.5710910565,-1.5583523654,0.128580317,0.6637634545000001,-1.6737931043
-1.2232152781,-0.4165710009,-1.6901917183,-1.0690298625,-0.5664484237,0.1314653762,1.0832405347
0.0012244397000000001,0.4641287895,0.1982906485,1.1678730081,0.5455975615,-1.6123325306,1.5550926221
0.0012244397000000001,0.4641287895,-0.3612596824,-0.3000945007,-0.2884369274,-0.0641814508,-1.3820103968000002
0.0012244397000000001,-0.4165710009,-0.7809224306,-0.6496105742,-1.0529685423,-0.3013236579,-1.1417013349
-1.2232152781,-0.4165710009,0.0584030658,-0.9292234331,-0.9139627941,-1.1629912953,1.5975079443
1.2256641575,-1.2972707911999999,1.6671102671,-1.6282555801,-1.5394886608,0.5677964506000001,0.1471735964
-1.2232152781,1.3448285799,0.3381782312,1.0979697934,-0.2884369274,1.66787828,-1.6463330687000002
0.0012244397000000001,0.4641287895,-0.7809224306,-0.09038485660000001,-1.3309800386,0.2384765284,-0.8120761404
1.2256641575,-1.2972707911999999,-0.22137209970000002,0.6785505051,1.1711234282,0.77171889,-0.15302092
1.2256641575,-0.4165710009,-0.1514283083,0.3290344316,-0.1494311793,-1.4872346827,0.6796248735
-1.2232152781,1.3448285799,1.2474475189,0.3290344316,-1.5394886608,-0.266655213,0.8175673019
0.0012244397000000001,-1.2972707911999999,-0.9208100133,1.5173890816,0.128580317,-1.3197868279,1.7163404499000001
-1.2232152781,0.4641287895,-0.291315891,0.6785505051,-0.774957046,0.4153578826,-0.709679637
1.2256641575,-1.2972707911999999,1.1775037276,-0.43990093010000003,-1.7479972830000001,1.553694673,0.1495038242
-1.2232152781,0.4641287895,0.7578409794000001,1.7270987257,-1.6089915349,0.5865591013,0.13272325440000002
-1.2232152781,-0.4165710009,0.47806581400000003,-1.2088362919,-0.84445992,-1.4580407425000002,-0.30483230370000003
0.0012244397000000001,1.3448285799,-1.6202479268999999,0.0494215728,0.8236090578,-0.4868551816,-1.11526462
0.0012244397000000001,1.3448285799,-0.5011472651000001,1.657195511,1.6576435467000001,0.1981929121,1.6547742768
1.2256641575,1.3448285799,-0.22137209970000002,1.0280665787,-1.7479972830000001,-0.3171930568,1.2293466269
-1.2232152781,-0.4165710009,0.1982906485,-1.2787395066,0.8236090578,1.1872650372,0.0128101784
-1.2232152781,0.4641287895,0.2682344399,0.3290344316,0.8236090578,1.1209507066,0.3723466496
-1.2232152781,-0.4165710009,0.8977285621000001,-1.2787395066,-0.3579398015,0.4119856658,-0.9161578606
1.2256641575,1.3448285799,1.2474475189,-1.5583523654,1.5186377986,-0.4211744094,0.1685819153
1.2256641575,-0.4165710009,1.457278893,-1.6981587947999999,0.1980831911,-0.8340321842,0.6866887150000001
0.0012244397000000001,-0.4165710009,-0.0814845169,0.7484537198,-1.4699857867000001,-1.3564310224,0.0705005687
0.0012244397000000001,-0.4165710009,0.7578409794000001,-0.0204816419,1.5881406727,-0.48604611940000003,1.6987381217
0.0012244397000000001,0.4641287895,1.457278893,0.8183569345,-1.1224714163,-0.2823642864,0.400092573
-1.2232152781,-1.2972707911999999,-1.2705289701,-1.6981587947999999,0.128580317,0.6356497704,-0.42365225510000004
-1.2232152781,-1.2972707911999999,1.1075599362,-0.7195137889000001,-0.3579398015,0.5739138113000001,0.951192315
0.0012244397000000001,-0.4165710009,-0.7109786392,0.8183569345,1.6576435467000001,-1.4814407453,-1.110807382
-1.2232152781,-1.2972707911999999,-1.2705289701,-0.8593202184000001,-1.3309800386,-0.34497439690000004,-0.3772432558
0.0012244397000000001,-1.2972707911999999,-1.7601355096,1.0280665787,-1.6089915349,-1.0911299193,-0.5059512334
1.2256641575,-0.4165710009,1.2474475189,-1.2088362919,1.3101291764,-1.1783914916,-0.21517527
0.0012244397000000001,-0.4165710009,-1.4803603442,-1.4185459360000001,1.4491349245,1.1650990054,0.9841869354
1.2256641575,1.3448285799,-1.6202479268999999,-1.1389330772,-0.4274426756,-1.5799804725,-0.0357163572
-1.2232152781,-1.2972707911999999,-1.7601355096,-1.6981587947999999,-0.49694554970000004,-0.26135691850000003,1.0261151908
0.0012244397000000001,0.4641287895,-1.5503041355,0.7484537198,0.6151004356,-1.1385779131,0.2806516248
-1.2232152781,-0.4165710009,0.9676723535,0.6785505051,-1.5394886608,1.3469471748,-0.5227076829
1.2256641575,1.3448285799,0.6179533967,-1.6282555801,-1.4699857867000001,0.22048223020000002,1.0808250823
1.2256641575,0.4641287895,0.4081220226,1.0280665787,-1.7479972830000001,-0.9177621271,-0.8783626119
1.2256641575,-1.2972707911999999,1.1075599362,-0.1602880713,-1.5394886608,0.0295984252,-0.9260210659
-1.2232152781,1.3448285799,0.5480096053,-1.1389330772,-0.9834656682,0.8302042576,0.033954510800000004
-1.2232152781,-0.4165710009,1.1775037276,0.6086472904,0.059077443,1.6223257752,-0.8010505824
-1.2232152781,0.4641287895,-0.0814845169,1.4474858669000001,1.1016205541,-0.9559807847,-1.6638437489
-1.2232152781,-0.4165710009,-1.1306413874,-0.7894170037,-0.21893405330000001,1.3708946919,0.5267409404
1.2256641575,-1.2972707911999999,-0.3612596824,-1.4884491507,-0.07992830520000001,1.5390915996999999,0.0565416228
1.2256641575,0.4641287895,1.3873351017,0.3290344316,-0.3579398015,1.4765850594,-0.168188413
0.0012244397000000001,-1.2972707911999999,0.8977285621000001,0.3989376463,-0.1494311793,0.4944139963,1.6188315649
0.0012244397000000001,-1.2972707911999999,0.0584030658,0.8882601492000001,-0.07992830520000001,0.4748629227,0.2625236716
-1.2232152781,1.3448285799,0.0584030658,-0.9991266478,1.3101291764,-0.317183001,1.2640088087999999
1.2256641575,-0.4165710009,-1.6901917183,0.6785505051,1.3796320504000001,0.9032940801,-1.217086951
1.2256641575,0.4641287895,1.0376161449,-1.2088362919,0.4065918134,0.1304932428,0.2556945851
1.2256641575,-1.2972707911999999,1.5272226843999999,-1.5583523654,0.4065918134,0.6412950190000001,1.279595046
0.0012244397000000001,-1.2972707911999999,-0.9208100133,-0.7894170037,-1.4699857867000001,-0.228938899,0.3033276908
0.0012244397000000001,0.4641287895,-1.2005851787,-0.8593202184000001,0.6846033097,0.8302395742,0.7656610297
1.2256641575,-1.2972707911999999,0.687897188,1.3775826522,1.3796320504000001,1.1552053977,-0.4199858441
1.2256641575,1.3448285799,-0.291315891,0.46884086100000005,1.1016205541,-1.2146591899999999,-1.3781591753
1.2256641575,1.3448285799,1.1075599362,0.6086472904,1.5881406727,1.1847684381999999,-0.1257534518
0.0012244397000000001,1.3448285799,-0.011540725600000001,1.3775826522,1.1016205541,0.1619587713,-0.3430979158
1.2256641575,1.3448285799,-0.9907538046000001,-0.43990093010000003,0.8931119319,1.2257887081,1.2764440953
1.2256641575,-1.2972707911999999,-0.6410348478,0.8882601492000001,-0.7054541719,-0.2189992584,-0.8588093195000001
-1.2232152781,0.4641287895,-0.8508662219,-0.6496105742,0.4760946874,-0.40166234980000004,1.6180286592000002
-1.2232152781,0.4641287895,-0.8508662219,-1.6282555801,1.5881406727,1.471832253,1.5885696591
0.0012244397000000001,0.4641287895,0.5480096053,1.0280665787,-0.3579398015,-0.8485970276,-0.8463475211
1.2256641575,0.4641287895,-0.4312034737,-0.5797073595000001,-1.1919742904,1.2242033448,-0.5022054873
1.2256641575,-0.4165710009,-1.060697596,0.6086472904,-1.4004829127,-0.0347366083,1.3740988349
-1.2232152781,0.4641287895,-0.7109786392,1.1678730081,1.3101291764,0.0703808886,1.6176448106999999
0.0012244397000000001,-0.4165710009,0.3381782312,-0.6496105742,0.6151004356,-0.6483258738000001,-0.17531219150000002
-1.2232152781,-0.4165710009,-1.4104165528000001,0.8882601492000001,0.8931119319,0.2764112274,-0.5949231006
-1.2232152781,1.3448285799,-0.5011472651000001,-1.6282555801,-0.2884369274,-0.5898061432,0.1079475225
-1.2232152781,-0.4165710009,0.7578409794000001,-1.6282555801,1.03211768,-1.5892280646999999,0.6620110226
-1.2232152781,-1.2972707911999999,-1.5503041355,0.0494215728,-1.4699857867000001,-0.7757944569,-0.75778358
1.2256641575,-0.4165710009,1.457278893,-0.8593202184000001,1.1016205541,-1.7041862824,0.828920309
1.2256641575,1.3448285799,-1.5503041355,1.5173890816,-0.21893405330000001,1.6930572351,-1.5179545667
-1.2232152781,-0.4165710009,-0.4312034737,0.3989376463,-0.6359512978,1.6489913103,-1.526052141
0.0012244397000000001,-1.2972707911999999,-1.1306413874,0.6086472904,-0.9834656682,-0.34533795980000004,-0.37117095510000003
0.0012244397000000001,-1.2972707911999999,-0.1514283083,0.9581633639,-0.21893405330000001,0.8193149628,-0.4836268219
0.0012244397000000001,-1.2972707911999999,0.6179533967,-1.5583523654,-0.7054541719,-0.5178229705,-0.6133050336
0.0012244397000000001,1.3448285799,-0.011540725600000001,-1.2088362919,-1.6089915349,0.6191183149,-0.0122525011
-1.2232152781,1.3448285799,0.7578409794000001,-0.1602880713,0.2675860652,1.0886517554,-0.5958259937
1.2256641575,0.4641287895,0.8277847708,-0.7894170037,-0.2884369274,1.5826142081999999,-1.0361141703
0.0012244397000000001,1.3448285799,-0.3612596824,0.1193247875,-1.1919742904,-0.3276628407,-0.6344280176
-1.2232152781,-1.2972707911999999,0.9676723535,0.2591312169,0.1980831911,1.0112959179,1.6460275364
0.0012244397000000001,-1.2972707911999999,0.8977285621000001,0.9581633639,1.4491349245,-0.7970108236000001,-0.2860928394
0.0012244397000000001,1.3448285799,-0.3612596824,0.9581633639,0.7541061837,1.7349209764,-0.1709472901
-1.2232152781,-0.4165710009,-1.1306413874,-1.6981587947999999,-0.21893405330000001,-1.636412535,0.2808438351
1.2256641575,1.3448285799,0.8277847708,-0.5797073595000001,-0.9139627941,0.38296782090000003,1.6749395433
1.2256641575,1.3448285799,1.3873351017,1.0979697934,0.4065918134,0.5786188921000001,-0.8670136850000001
-1.2232152781,-1.2972707911999999,-1.5503041355,0.3290344316,1.3796320504000001,0.6783702369,0.6397796403
1.2256641575,0.4641287895,1.3173913103000001,-0.8593202184000001,1.4491349245,-1.3057043652,0.7587059532
-1.2232152781,-1.2972707911999999,-0.4312034737,-0.3000945007,1.5186377986,1.5538611326,0.3863254284
-1.2232152781,0.4641287895,-0.6410348478,-0.43990093010000003,-0.21893405330000001,-1.0932116153,-1.3914257629
-1.2232152781,-1.2972707911999999,-1.3404727614,-0.43990093010000003,1.3101291764,0.4501615107,0.6246670655000001
1.2256641575,1.3448285799,-1.5503041355,-0.0204816419,-0.6359512978,-0.948186241,-1.4753315538
-1.2232152781,-1.2972707911999999,0.1982906485,-0.23019128600000002,0.962614806,-0.6527013827,0.3480053313
0.0012244397000000001,-1.2972707911999999,-0.8508662219,0.3989376463,-0.3579398015,0.1834961897,0.8395714842
1.2256641575,-1.2972707911999999,-1.6202479268999999,-0.5797073595000001,-1.678494409,-0.2683104573,-0.9719879393
1.2256641575,1.3448285799,-0.1514283083,-0.1602880713,0.7541061837,-1.1664627601,1.189267059
1.2256641575,1.3448285799,0.7578409794000001,0.46884086100000005,-1.4004829127,-1.1290264342,-1.5909621823
1.2256641575,1.3448285799,-0.7109786392,-1.0690298625,1.2406263023,-0.26498523620000003,1.1967751583
0.0012244397000000001,1.3448285799,-1.5503041355,-1.0690298625,-0.5664484237,0.9203684368,-0.11743006730000001
1.2256641575,0.4641287895,-0.1514283083,0.7484537198,0.2675860652,1.4120781217,-0.9493077774
1.2256641575,0.4641287895,0.5480096053,-1.2088362919,-0.2884369274,-1.4324397978,-1.2365252992
-1.2232152781,-0.4165710009,0.2682344399,-0.36999771540000004,0.4760946874,-0.3525079649,1.5720139077000002
1.2256641575,1.3448285799,-0.5710910565,0.46884086100000005,0.2675860652,-1.3761046098,-1.4459590213
0.0012244397000000001,0.4641287895,-0.5011472651000001,1.7270987257,-0.6359512978,-1.6684883407000002,-1.0126887963
0.0012244397000000001,-1.2972707911999999,0.3381782312,-0.7894170037,1.1711234282,0.5863527107000001,-0.5029923578000001
0.0012244397000000001,1.3448285799,-0.5011472651000001,1.7270987257,0.4065918134,0.3791952327,0.4305696881
0.0012244397000000001,-0.4165710009,1.5971664757,0.1892280022,1.1016205541,-1.1566988916,0.1720569607
1.2256641575,-0.4165710009,1.3873351017,1.4474858669000001,-0.84445992,-0.9092611284000001,-1.2644028852
1.2256641575,-0.4165710009,-0.5011472651000001,-0.09038485660000001,-1.1224714163,-1.6436190831,-0.7020826811
0.0012244397000000001,-1.2972707911999999,-0.291315891,-0.7195137889000001,1.4491349245,1.191819957,-0.8767789859
0.0012244397000000001,0.4641287895,-0.1514283083,-0.23019128600000002,0.6846033097,1.6802501777,-0.9631703505
1.2256641575,-1.2972707911999999,1.3173913103000001,0.3290344316,0.5455975615,-1.2530249522,-0.2859868778
0.0012244397000000001,1.3448285799,-0.9907538046000001,-1.4884491507,-1.1919742904,-0.9174315608,0.7177420033
-1.2232152781,-0.4165710009,0.2682344399,-0.8593202184000001,1.1016205541,1.3087772416,-0.9497704509
0.0012244397000000001,-1.2972707911999999,0.8277847708,-0.1602880713,0.128580317,1.5116881757,-0.4383707169
0.0012244397000000001,-1.2972707911999999,0.3381782312,-1.2088362919,-1.0529685423,-0.2598032807,-0.355304824
-1.2232152781,0.4641287895,0.687897188,-0.5098041448,-0.84445992,-1.5495469275,1.6513471449
-1.2232152781,0.4641287895,-0.5011472651000001,-0.9292234331,0.8931119319,-1.5888001850000002,1.5766718713999999
1.2256641575,-0.4165710009,1.5272226843999999,0.3989376463,1.4491349245,0.279583694,1.0470992647
1.2256641575,-1.2972707911999999,1.3173913103000001,-0.7894170037,-0.49694554970000004,-0.3532377567,-0.8668161367
-1.2232152781,-1.2972707911999999,0.687897188,0.6086472904,-0.774957046,-1.6263364898,-1.4618201894
-1.2232152781,0.4641287895,0.2682344399,-0.5098041448,0.128580317,0.3120978253,-0.6089495622000001
1.2256641575,-1.2972707911999999,1.5971664757,0.6086472904,-0.1494311793,-1.6869777199,-0.7806759313
0.0012244397000000001,-1.2972707911999999,0.47806581400000003,-0.9991266478,-1.2614771645,1.0255352504,0.038830730200000003
-1.2232152781,-1.2972707911999999,-0.5710910565,1.0979697934,1.1711234282,-0.6554401966,0.9703009542000001
1.2256641575,0.4641287895,1.5971664757,-0.9292234331,-1.1919742904,-1.5857727554,1.2465014206
0.0012244397000000001,-0.4165710009,0.12834685710000002,1.657195511,1.4491349245,0.3299227145,1.2003777122
-1.2232152781,1.3448285799,1.457278893,-0.7195137889000001,0.4760946874,-0.336498206,-0.4623712025
0.0012244397000000001,-0.4165710009,-1.060697596,0.3989376463,0.4760946874,1.6771388166999999,0.6601780387
1.2256641575,1.3448285799,1.3173913103000001,1.657195511,-0.49694554970000004,0.175597474,-0.6228973130000001
-1.2232152781,-1.2972707911999999,0.47806581400000003,0.2591312169,-1.6089915349,-0.7644680171,-1.4862608834
0.0012244397000000001,-0.4165710009,-0.6410348478,0.0494215728,-1.1224714163,0.7531439912,0.7092903406000001
-1.2232152781,1.3448285799,-1.4104165528000001,-0.5098041448,0.962614806,-0.7775651319,-1.661305983
0.0012244397000000001,0.4641287895,-1.5503041355,0.46884086100000005,1.4491349245,1.4340232007,-0.2927098234
1.2256641575,0.4641287895,-0.4312034737,-0.23019128600000002,1.1016205541,-0.4167563959,-0.5661970846000001
1.2256641575,-0.4165710009,1.5272226843999999,0.8882601492000001,-1.7479972830000001,0.1954148739,0.6812308675000001
-1.2232152781,-0.4165710009,1.457278893,-0.5797073595000001,0.1980831911,-1.5497194798,0.9309504559
0.0012244397000000001,-1.2972707911999999,0.0584030658,-0.1602880713,1.6576435467000001,-0.237105999,-0.6528479317
-1.2232152781,-0.4165710009,-0.7809224306,-0.09038485660000001,0.5455975615,1.1827895437,1.0864737329
-1.2232152781,-1.2972707911999999,-1.4104165528000001,1.7270987257,-0.9139627941,1.0894163721,-0.6877276755
0.0012244397000000001,-1.2972707911999999,1.457278893,-1.2088362919,-1.7479972830000001,-0.9424454561000001,-0.1654175146
0.0012244397000000001,0.4641287895,-0.8508662219,1.0979697934,0.5455975615,-0.9362921251,0.7965190789000001
0.0012244397000000001,0.4641287895,-1.060697596,-1.3486427213,0.1980831911,1.1301581216,0.6796636612
1.2256641575,1.3448285799,0.8977285621000001,-1.4185459360000001,1.5186377986,1.5254404426,1.6887425495000001
-1.2232152781,0.4641287895,-1.2005851787,1.3076794375,1.4491349245,-1.3931773814000001,-0.9233546951
-1.2232152781,0.4641287895,-0.011540725600000001,0.2591312169,-0.9139627941,-0.1534401436,0.5747890307
1.2256641575,-0.4165710009,-0.7109786392,0.1892280022,1.5186377986,-0.5470141974,0.39440458980000004
0.0012244397000000001,0.4641287895,-1.4803603442,-0.9991266478,1.5881406727,1.3167425488,1.4410720304
1.2256641575,1.3448285799,-1.1306413874,-1.6981587947999999,0.1980831911,-1.4345465174,-1.1591295777
1.2256641575,-0.4165710009,1.6671102671,1.2377762228,0.8931119319,-0.9885562058,0.8814392939000001
1.2256641575,1.3448285799,-1.6202479268999999,-0.43990093010000003,-0.1494311793,0.9035403349000001,0.2524805688
-1.2232152781,0.4641287895,-0.9208100133,-1.1389330772,-0.0104254311,-1.5472003359,-0.7537007891
1.2256641575,1.3448285799,1.1775037276,0.1193247875,-0.6359512978,-0.0049757041000000005,-0.0690890451
-1.2232152781,-0.4165710009,1.5971664757,0.6086472904,-1.3309800386,-0.18123254260000002,-0.5511273713
-1.2232152781,-1.2972707911999999,0.2682344399,1.3076794375,-0.9139627941,-0.5576853733,0.2903312307
-1.2232152781,1.3448285799,1.3173913103000001,-1.4884491507,-1.4699857867000001,-0.3473755953,1.3516342983
0.0012244397000000001,1.3448285799,-1.4104165528000001,0.7484537198,-0.0104254311,0.1257627378,0.2560322191
-1.2232152781,-0.4165710009,-0.6410348478,-0.5098041448,1.5881406727,-1.1624720968,0.46993777400000003
-1.2232152781,-0.4165710009,1.3173913103000001,-0.7195137889000001,-1.6089915349,0.2727541281,0.0827720924
0.0012244397000000001,1.3448285799,-0.5011472651000001,-0.8593202184000001,-1.3309800386,1.0886597463,-1.5196401469
-1.2232152781,0.4641287895,1.1075599362,-0.43990093010000003,1.5881406727,0.9304274349,-0.8969751263
1.2256641575,1.3448285799,0.6179533967,1.657195511,0.8931119319,-1.1885722941,-0.008887285200000001
1.2256641575,-0.4165710009,1.3873351017,-1.3486427213,-1.7479972830000001,-1.2048264651,-0.6318038326000001
-1.2232152781,-1.2972707911999999,-0.011540725600000001,1.5872922963,1.5881406727,-0.7891609082000001,-1.0720783771
0.0012244397000000001,-1.2972707911999999,-1.4803603442,-0.9292234331,-0.6359512978,-0.464456158,0.0326862334
1.2256641575,0.4641287895,0.1982906485,0.8183569345,1.1711234282,-0.2988508908,-0.5887107846
0.0012244397000000001,1.3448285799,0.7578409794000001,-0.5797073595000001,-0.07992830520000001,0.6491911705,-0.8104460994
0.0012244397000000001,-1.2972707911999999,-0.4312034737,-0.1602880713,-1.6089915349,-1.5283731841,-0.1048996392
1.2256641575,1.3448285799,1.5971664757,0.0494215728,-0.774957046,-1.6052944567,-1.2382178577
0.0012244397000000001,-0.4165710009,-0.3612596824,0.2591312169,0.1980831911,-0.3566789355,1.4844144585
1.2256641575,-1.2972707911999999,-1.1306413874,0.5387440757,1.1711234282,0.7102398854,1.2786439503
0.0012244397000000001,0.4641287895,-1.4803603442,0.1193247875,0.4065918134,-1.0503882785,0.7300420206
1.2256641575,-0.4165710009,0.687897188,-0.0204816419,-0.0104254311,0.5157001609,-1.3309886605
-1.2232152781,0.4641287895,-1.4104165528000001,-1.0690298625,-0.7054541719,-0.8183325982,0.9639587276
1.2256641575,-0.4165710009,-0.011540725600000001,1.5173890816,-0.07992830520000001,1.3705603301,1.0738976584
1.2256641575,-1.2972707911999999,-1.5503041355,-0.1602880713,0.128580317,1.4041275954999999,0.9361565903
1.2256641575,0.4641287895,0.8977285621000001,-0.3000945007,-1.1919742904,-0.6874059047000001,-1.3044222272
1.2256641575,0.4641287895,0.8977285621000001,-0.3000945007,-1.7479972830000001,-0.9226095498,0.5116978123
0.0012244397000000001,-0.4165710009,1.6671102671,1.2377762228,0.1980831911,-0.2888952137,1.1642593963
-1.2232152781,0.4641287895,0.6179533967,-0.8593202184000001,-0.2884369274,-0.8857777883,0.2836142736
1.2256641575,-0.4165710009,-1.7601355096,0.8183569345,-0.7054541719,0.6236295132,0.5202633587000001
